time_tag,bx_gsm,by_gsm,bz_gsm,lon_gsm,lat_gsm,bt,time_tag,density,speed,temperature
2024-09-04 19:16:00.000,-0.11,5.73,8.64,91.14,56.43,10.37,2024-09-04 19:27:00.000,6.05,425.3,107660
2024-09-04 19:17:00.000,1.78,5.32,8.63,71.53,56.95,10.29,2024-09-04 19:28:00.000,6.02,427.0,102992
2024-09-04 19:18:00.000,0.78,5.44,8.65,81.81,57.56,10.25,2024-09-04 19:29:00.000,5.95,426.8,104121
2024-09-04 19:19:00.000,0.69,5.09,8.44,82.29,58.70,9.88,2024-09-04 19:30:00.000,5.76,426.4,105030
2024-09-04 19:20:00.000,1.35,4.03,8.72,71.46,64.02,9.70,2024-09-04 19:31:00.000,5.89,426.8,109302
2024-09-04 19:21:00.000,2.31,4.44,8.25,62.51,58.78,9.65,2024-09-04 19:32:00.000,5.88,440.7,152697
2024-09-04 19:22:00.000,1.80,4.57,8.40,68.51,59.67,9.73,2024-09-04 19:33:00.000,6.19,441.3,158198
2024-09-04 19:23:00.000,1.78,3.83,8.72,65.08,64.17,9.69,2024-09-04 19:34:00.000,5.57,422.5,101692
2024-09-04 19:24:00.000,2.29,4.70,8.21,64.00,57.53,9.73,2024-09-04 19:35:00.000,5.38,415.2,77902
2024-09-04 19:25:00.000,2.27,4.65,8.31,64.01,58.07,9.79,2024-09-04 19:36:00.000,6.10,428.7,113311
2024-09-04 19:26:00.000,2.48,5.16,8.01,64.33,54.47,9.85,2024-09-04 19:37:00.000,6.27,437.2,130134
2024-09-04 19:27:00.000,3.14,5.15,7.60,58.68,51.57,9.70,2024-09-04 19:38:00.000,6.65,423.4,101993
2024-09-04 19:28:00.000,3.30,5.07,7.71,56.99,51.90,9.80,2024-09-04 19:39:00.000,6.25,404.5,70656
2024-09-04 19:29:00.000,3.56,5.53,7.35,57.21,48.19,9.87,2024-09-04 19:40:00.000,6.46,444.1,153736
2024-09-04 19:30:00.000,2.63,5.69,7.95,65.22,51.74,10.12,2024-09-04 19:41:00.000,6.38,439.2,147619
2024-09-04 19:31:00.000,1.85,4.92,8.74,69.36,58.97,10.20,2024-09-04 19:42:00.000,5.86,425.4,84953
2024-09-04 19:32:00.000,2.04,5.35,8.79,69.13,56.92,10.49,2024-09-04 19:43:00.000,7.23,410.9,62556
2024-09-04 19:33:00.000,1.49,4.56,9.14,71.86,62.29,10.32,2024-09-04 19:44:00.000,6.96,445.4,170767
2024-09-04 19:34:00.000,2.50,3.70,9.38,56.01,64.53,10.39,2024-09-04 19:45:00.000,7.99,442.9,200375
2024-09-04 19:35:00.000,2.58,2.55,9.67,44.72,69.43,10.33,2024-09-04 19:46:00.000,8.17,441.9,203858
2024-09-04 19:36:00.000,2.50,2.07,9.51,39.66,71.15,10.05,2024-09-04 19:48:00.000,7.15,450.1,155189
2024-09-04 19:37:00.000,1.91,2.88,9.38,56.48,69.78,10.00,2024-09-04 19:49:00.000,7.29,444.1,151653
2024-09-04 19:38:00.000,2.26,2.97,9.20,52.68,67.91,9.93,2024-09-04 19:50:00.000,7.07,430.6,125820
2024-09-04 19:39:00.000,2.52,2.81,9.20,48.09,67.71,9.95,2024-09-04 19:51:00.000,6.78,426.3,112186
2024-09-04 19:40:00.000,2.36,1.93,9.42,39.29,72.08,9.90,2024-09-04 19:52:00.000,6.75,431.1,143164
2024-09-04 19:41:00.000,1.93,1.99,9.72,45.93,74.07,10.11,2024-09-04 19:53:00.000,6.56,429.4,160431
2024-09-04 19:42:00.000,0.35,4.63,8.64,85.71,61.72,9.81,2024-09-04 19:54:00.000,5.84,426.0,113235
2024-09-04 19:43:00.000,0.06,3.31,9.09,88.92,69.98,9.67,2024-09-04 19:55:00.000,4.96,421.8,87864
2024-09-04 19:44:00.000,-0.29,3.57,9.11,94.65,68.52,9.79,2024-09-04 19:56:00.000,6.25,427.5,132993
2024-09-04 19:45:00.000,-0.69,4.25,8.89,99.28,64.12,9.88,2024-09-04 19:57:00.000,6.99,436.2,158216
2024-09-04 19:46:00.000,-0.22,3.83,8.87,93.24,66.61,9.66,2024-09-04 19:58:00.000,6.24,434.5,156923
2024-09-04 19:47:00.000,0.72,2.56,9.17,74.22,73.85,9.55,2024-09-04 19:59:00.000,4.38,421.1,86616
2024-09-04 19:48:00.000,0.81,3.23,9.20,75.96,70.11,9.78,2024-09-04 20:00:00.000,6.78,434.7,172037
2024-09-04 19:49:00.000,1.12,1.53,9.23,53.79,78.39,9.42,2024-09-04 20:01:00.000,5.93,428.4,141259
2024-09-04 19:50:00.000,-0.49,2.42,9.33,101.35,75.18,9.65,2024-09-04 20:02:00.000,6.09,428.4,135015
2024-09-04 19:51:00.000,-0.59,2.64,9.27,102.57,73.72,9.65,2024-09-04 20:03:00.000,5.83,427.3,130444
2024-09-04 19:52:00.000,-0.88,2.11,9.38,112.73,76.28,9.66,2024-09-04 20:04:00.000,6.01,427.1,130569
2024-09-04 19:53:00.000,-0.96,2.34,9.04,112.26,74.39,9.38,2024-09-04 20:05:00.000,6.35,427.7,125224
2024-09-04 19:54:00.000,1.34,3.71,8.73,70.16,65.71,9.58,2024-09-04 20:06:00.000,6.51,426.5,126233
2024-09-04 19:55:00.000,0.10,3.92,8.81,88.48,65.99,9.64,2024-09-04 20:07:00.000,6.42,423.8,121744
2024-09-04 19:56:00.000,0.65,3.26,8.83,78.74,69.40,9.43,2024-09-04 20:08:00.000,6.18,421.8,109113
2024-09-04 19:57:00.000,0.68,3.20,8.67,78.00,69.35,9.26,2024-09-04 20:09:00.000,6.15,420.7,109292
2024-09-04 19:58:00.000,0.42,3.20,8.78,82.58,69.84,9.35,2024-09-04 20:10:00.000,6.20,415.7,99993
2024-09-04 19:59:00.000,0.98,3.81,8.29,75.61,64.62,9.17,2024-09-04 20:11:00.000,5.81,407.2,74684
2024-09-04 20:00:00.000,-0.37,2.73,8.54,97.63,72.10,8.98,2024-09-04 20:12:00.000,5.97,426.2,131403
2024-09-04 20:01:00.000,-0.89,2.95,8.80,106.77,70.71,9.33,2024-09-04 20:13:00.000,6.93,432.3,168325
2024-09-04 20:02:00.000,-1.39,3.01,8.99,114.78,69.79,9.58,2024-09-04 20:14:00.000,5.63,419.5,108130
2024-09-04 20:03:00.000,-1.44,2.65,9.31,118.49,72.06,9.78,2024-09-04 20:15:00.000,5.72,404.0,80518
2024-09-04 20:04:00.000,0.01,1.32,9.43,89.70,82.06,9.52,2024-09-04 20:16:00.000,6.07,435.6,206396
2024-09-04 20:05:00.000,1.41,-0.54,9.47,339.09,80.96,9.58,2024-09-04 20:17:00.000,6.80,431.1,168390
2024-09-04 20:06:00.000,0.86,-0.52,9.32,328.98,83.85,9.38,2024-09-04 20:18:00.000,5.46,411.7,103238
2024-09-04 20:07:00.000,-0.40,-0.03,9.69,184.25,87.63,9.70,2024-09-04 20:19:00.000,5.06,406.8,87633
2024-09-04 20:08:00.000,-0.16,-0.86,9.75,259.42,84.85,9.79,2024-09-04 20:21:00.000,5.84,443.1,235113
2024-09-04 20:09:00.000,-0.09,-1.73,9.60,266.92,79.75,9.76,2024-09-04 20:22:00.000,5.45,429.1,165712
2024-09-04 20:10:00.000,-0.11,-2.10,9.38,266.90,77.36,9.61,2024-09-04 20:23:00.000,4.67,416.4,113294
2024-09-04 20:11:00.000,-0.19,-2.93,8.99,266.34,71.93,9.45,2024-09-04 20:24:00.000,3.81,427.8,184607
2024-09-04 20:12:00.000,-0.53,-3.49,8.62,261.39,67.73,9.32,2024-09-04 20:25:00.000,3.34,445.6,246697
2024-09-04 20:13:00.000,-0.46,-2.22,8.95,258.40,75.79,9.23,2024-09-04 20:26:00.000,3.43,440.0,168820
2024-09-04 20:14:00.000,-0.65,-4.22,8.25,261.21,62.61,9.29,2024-09-04 20:27:00.000,3.25,425.3,132458
2024-09-04 20:15:00.000,-1.00,-3.79,8.14,255.19,64.26,9.03,2024-09-04 20:28:00.000,4.49,446.6,201610
2024-09-04 20:16:00.000,-1.05,-3.84,7.85,254.65,63.10,8.81,2024-09-04 20:29:00.000,4.83,454.1,195968
2024-09-04 20:17:00.000,-2.09,-6.25,4.66,251.51,35.24,8.07,2024-09-04 20:30:00.000,4.60,456.3,215241
2024-09-04 20:18:00.000,-2.99,-7.81,2.41,249.07,16.09,8.70,2024-09-04 20:31:00.000,3.01,410.5,165535
2024-09-04 20:19:00.000,-3.84,-7.21,2.48,241.92,16.90,8.54,2024-09-04 20:32:00.000,4.51,437.8,164465
2024-09-04 20:20:00.000,-4.03,-6.74,3.73,239.14,25.43,8.69,2024-09-04 20:33:00.000,4.64,434.1,173891
2024-09-04 20:21:00.000,-2.37,-5.94,5.36,248.22,39.95,8.35,2024-09-04 20:34:00.000,3.37,426.8,154629
2024-09-04 20:22:00.000,-0.41,-4.89,7.33,265.22,56.21,8.82,2024-09-04 20:35:00.000,3.19,413.8,136141
2024-09-04 20:23:00.000,-1.82,-8.38,5.38,257.75,32.10,10.12,2024-09-04 20:36:00.000,3.69,427.0,209316
2024-09-04 20:24:00.000,-1.72,-7.55,6.20,257.17,38.67,9.92,2024-09-04 20:37:00.000,2.70,426.3,189905
2024-09-04 20:25:00.000,-3.28,-8.18,4.19,248.17,25.47,9.76,2024-09-04 20:38:00.000,2.25,433.8,203565
2024-09-04 20:26:00.000,-3.91,-9.04,3.26,246.61,18.30,10.38,2024-09-04 20:39:00.000,2.57,438.8,201497
2024-09-04 20:27:00.000,-4.13,-9.21,1.85,245.87,10.40,10.26,2024-09-04 20:40:00.000,2.47,426.5,140113
2024-09-04 20:28:00.000,-4.05,-9.35,1.90,246.60,10.55,10.36,2024-09-04 20:41:00.000,2.57,424.5,148398
2024-09-04 20:29:00.000,-4.35,-8.80,1.23,243.68,7.14,9.89,2024-09-04 20:42:00.000,2.90,424.3,140443
2024-09-04 20:30:00.000,-1.70,-6.50,2.56,255.33,20.88,7.19,2024-09-04 20:43:00.000,3.10,422.9,137289
2024-09-04 20:31:00.000,6.78,3.60,6.60,27.93,40.67,10.12,2024-09-04 20:44:00.000,3.03,424.6,143747
2024-09-04 20:32:00.000,6.98,4.30,6.98,31.61,40.39,10.77,2024-09-04 20:45:00.000,3.18,425.8,147249
2024-09-04 20:33:00.000,7.29,4.12,6.80,29.50,39.09,10.79,2024-09-04 20:46:00.000,3.81,430.2,207899
2024-09-04 20:34:00.000,8.21,3.47,5.16,22.88,30.06,10.30,2024-09-04 20:47:00.000,2.95,425.0,159683
2024-09-04 20:35:00.000,7.20,3.62,6.43,26.68,38.62,10.31,2024-09-04 20:48:00.000,3.25,416.1,172196
2024-09-04 20:36:00.000,6.82,3.72,6.87,28.63,41.50,10.38,2024-09-04 20:49:00.000,4.03,416.1,165473
2024-09-04 20:37:00.000,5.89,1.55,8.57,14.75,54.61,10.52,2024-09-04 20:50:00.000,4.13,427.0,187720
2024-09-04 20:38:00.000,6.41,0.46,8.77,4.07,53.78,10.87,2024-09-04 20:51:00.000,4.35,403.5,107358
2024-09-04 20:39:00.000,5.68,-1.78,8.84,342.60,56.03,10.66,2024-09-04 20:52:00.000,4.44,393.0,73001
2024-09-04 20:40:00.000,2.00,-6.72,8.04,286.59,48.89,10.67,2024-09-04 20:55:00.000,4.35,422.5,159730
2024-09-04 20:41:00.000,2.20,-6.35,8.23,289.11,50.77,10.63,2024-09-04 20:56:00.000,3.75,418.8,154505
2024-09-04 20:42:00.000,2.22,-7.18,7.67,287.17,45.59,10.73,2024-09-04 20:57:00.000,3.51,434.4,223252
2024-09-04 20:43:00.000,2.09,-7.18,7.62,286.25,45.54,10.68,2024-09-04 20:58:00.000,3.81,424.5,159696
2024-09-04 20:44:00.000,2.16,-6.96,7.53,287.25,45.93,10.47,2024-09-04 20:59:00.000,4.30,419.8,119975
2024-09-04 20:45:00.000,1.61,-8.78,6.04,280.39,34.08,10.78,2024-09-04 21:00:00.000,5.13,420.8,129963
2024-09-04 20:46:00.000,1.20,-10.17,3.35,276.73,18.10,10.77,2024-09-04 21:01:00.000,5.18,433.0,142414
2024-09-04 20:47:00.000,0.16,-10.56,1.49,270.87,8.05,10.67,2024-09-04 21:02:00.000,6.06,437.9,194658
2024-09-04 20:48:00.000,1.67,-10.11,3.38,279.39,18.28,10.79,2024-09-04 21:03:00.000,3.81,420.0,159297
2024-09-04 20:49:00.000,0.79,-10.34,2.06,274.38,11.24,10.57,2024-09-04 21:04:00.000,3.68,418.6,134134
2024-09-04 20:50:00.000,1.76,-9.26,4.17,280.76,23.88,10.30,2024-09-04 21:05:00.000,2.21,429.5,268650
2024-09-04 20:51:00.000,2.09,-9.15,4.62,282.88,26.19,10.46,2024-09-04 21:06:00.000,2.19,417.1,217206
2024-09-04 20:52:00.000,2.60,-8.33,5.92,287.34,34.18,10.54,2024-09-04 21:07:00.000,2.68,412.2,170019
2024-09-04 20:53:00.000,-1.26,-9.25,-3.07,262.24,-18.22,9.83,2024-09-04 21:08:00.000,2.93,423.7,206220
2024-09-04 20:54:00.000,-0.22,-9.88,-0.06,268.71,-0.35,9.88,2024-09-04 21:09:00.000,2.74,426.8,203341
2024-09-04 20:55:00.000,-1.39,-9.71,3.06,261.85,17.32,10.27,2024-09-04 21:10:00.000,2.48,419.4,173417
2024-09-04 20:56:00.000,-1.50,-10.22,1.45,261.67,8.01,10.43,2024-09-04 21:11:00.000,2.26,402.1,122031
2024-09-04 20:57:00.000,-2.47,-10.13,-0.66,256.29,-3.59,10.45,2024-09-04 21:12:00.000,2.25,402.4,137108
2024-09-04 20:58:00.000,-3.46,-8.87,-3.67,248.69,-21.06,10.20,2024-09-04 21:13:00.000,2.60,424.7,227646
2024-09-04 20:59:00.000,-2.41,-7.88,-4.29,253.01,-27.51,9.29,2024-09-04 21:14:00.000,2.57,414.2,174643
2024-09-04 21:00:00.000,-3.50,-6.25,-3.80,240.76,-27.98,8.11,2024-09-04 21:15:00.000,2.12,403.6,124453
2024-09-04 21:01:00.000,-0.17,-8.14,-3.49,268.83,-23.22,8.85,2024-09-04 21:16:00.000,2.51,410.8,143774
2024-09-04 21:02:00.000,-0.06,-10.62,-0.71,269.66,-3.83,10.65,2024-09-04 21:17:00.000,2.69,418.0,210615
2024-09-04 21:03:00.000,0.57,-8.98,2.44,273.62,15.20,9.32,2024-09-04 21:18:00.000,2.77,417.9,178852
2024-09-04 21:04:00.000,2.47,-8.19,7.24,286.80,40.25,11.20,2024-09-04 21:19:00.000,1.82,391.9,82017
2024-09-04 21:05:00.000,2.38,-8.56,7.13,285.54,38.73,11.39,2024-09-04 21:20:00.000,2.56,413.2,158188
2024-09-04 21:06:00.000,1.81,-8.41,6.64,282.15,37.64,10.87,2024-09-04 21:21:00.000,2.93,419.7,208436
2024-09-04 21:07:00.000,1.61,-9.09,5.28,280.04,29.75,10.63,2024-09-04 21:22:00.000,2.71,423.4,189737
2024-09-04 21:08:00.000,1.60,-9.03,5.19,280.04,29.52,10.54,2024-09-04 21:23:00.000,2.33,407.0,126136
2024-09-04 21:09:00.000,1.75,-8.99,5.24,280.99,29.76,10.55,2024-09-04 21:24:00.000,2.30,411.5,151382
2024-09-04 21:10:00.000,1.63,-9.26,4.95,280.00,27.76,10.63,2024-09-04 21:25:00.000,2.35,417.6,176966
2024-09-04 21:11:00.000,1.82,-9.10,5.06,281.33,28.61,10.57,2024-09-04 21:26:00.000,2.44,399.1,112347
2024-09-04 21:12:00.000,2.39,-8.96,5.11,284.92,28.85,10.59,2024-09-04 21:27:00.000,2.38,399.8,124882
2024-09-04 21:13:00.000,2.57,-8.95,5.01,286.00,28.28,10.57,2024-09-04 21:28:00.000,2.55,406.2,175469
2024-09-04 21:14:00.000,1.17,-9.53,4.71,277.01,26.14,10.69,2024-09-04 21:29:00.000,2.89,415.0,217264
2024-09-04 21:15:00.000,1.65,-9.50,4.63,279.83,25.63,10.70,2024-09-04 21:30:00.000,2.76,411.6,170240
2024-09-04 21:16:00.000,1.98,-9.37,4.72,281.93,26.24,10.68,2024-09-04 21:31:00.000,2.68,399.7,116706
2024-09-04 21:17:00.000,2.33,-9.47,4.28,283.83,23.69,10.65,2024-09-04 21:32:00.000,2.58,385.9,92680
2024-09-04 21:18:00.000,1.91,-9.42,4.44,281.47,24.76,10.59,2024-09-04 21:33:00.000,3.36,411.9,217442
2024-09-04 21:19:00.000,1.75,-9.57,4.39,280.36,24.28,10.67,2024-09-04 21:34:00.000,3.46,408.9,173696
2024-09-04 21:20:00.000,1.55,-9.44,4.38,279.32,24.62,10.52,2024-09-04 21:35:00.000,3.32,399.1,126127
2024-09-04 21:21:00.000,1.63,-9.47,4.42,279.78,24.71,10.58,2024-09-04 21:36:00.000,3.18,386.8,91772
2024-09-04 21:22:00.000,1.90,-9.36,4.46,281.47,25.06,10.54,2024-09-04 21:37:00.000,3.62,411.8,192733
2024-09-04 21:23:00.000,2.93,-9.23,4.12,287.62,23.05,10.53,2024-09-04 21:38:00.000,3.44,406.0,164598
2024-09-04 21:24:00.000,3.13,-9.00,4.02,289.19,22.89,10.34,2024-09-04 21:39:00.000,3.44,399.9,148566
2024-09-04 21:25:00.000,3.43,-8.79,4.24,291.34,24.19,10.34,2024-09-04 21:40:00.000,3.33,397.7,136219
2024-09-04 21:26:00.000,3.71,-8.87,3.89,292.70,22.02,10.37,2024-09-04 21:41:00.000,3.66,406.7,170007
2024-09-04 21:27:00.000,3.84,-9.03,3.31,293.04,18.64,10.35,2024-09-04 21:42:00.000,3.99,412.9,181702
2024-09-04 21:28:00.000,3.95,-8.88,3.52,293.98,19.93,10.34,2024-09-04 21:43:00.000,3.65,407.1,154250
2024-09-04 21:29:00.000,4.24,-9.02,2.87,295.17,16.07,10.37,2024-09-04 21:44:00.000,3.32,405.6,168877
2024-09-04 21:30:00.000,4.48,-9.14,2.27,296.13,12.54,10.43,2024-09-04 21:45:00.000,3.58,412.6,201665
2024-09-04 21:31:00.000,4.63,-9.06,2.06,297.06,11.43,10.37,2024-09-04 21:46:00.000,3.53,409.2,163092
2024-09-04 21:32:00.000,4.58,-9.25,1.28,296.35,7.06,10.40,2024-09-04 21:47:00.000,2.95,401.9,125415
2024-09-04 21:33:00.000,4.37,-9.07,1.96,295.72,11.01,10.25,2024-09-04 21:48:00.000,2.38,381.2,84568
2024-09-04 21:34:00.000,4.66,-9.27,1.70,296.70,9.32,10.52,2024-09-04 21:49:00.000,3.56,412.0,195180
2024-09-04 21:35:00.000,4.57,-9.32,1.44,296.09,7.91,10.48,2024-09-04 21:50:00.000,3.46,408.2,160144
2024-09-04 21:36:00.000,4.18,-9.40,2.07,293.99,11.37,10.49,2024-09-04 21:51:00.000,3.52,403.5,122187
2024-09-04 21:37:00.000,4.22,-9.31,1.89,294.37,10.48,10.40,2024-09-04 21:52:00.000,3.54,383.8,59360
2024-09-04 21:38:00.000,4.24,-9.25,1.68,294.62,9.38,10.31,2024-09-04 21:53:00.000,3.25,411.8,191270
2024-09-04 21:39:00.000,4.07,-9.46,1.29,293.26,7.16,10.38,2024-09-04 21:54:00.000,3.03,417.0,218038
2024-09-04 21:40:00.000,3.90,-9.63,1.44,292.06,7.92,10.49,2024-09-04 21:55:00.000,2.70,408.2,174711
2024-09-04 21:41:00.000,3.94,-9.67,0.63,292.14,3.43,10.46,2024-09-04 21:56:00.000,2.16,402.8,146936
2024-09-04 21:42:00.000,3.77,-9.65,0.35,291.33,1.92,10.36,2024-09-04 21:57:00.000,1.86,420.2,200502
2024-09-04 21:43:00.000,3.34,-9.97,2.68,288.54,14.30,10.86,2024-09-04 22:00:00.000,2.98,398.8,128269
2024-09-04 21:44:00.000,2.78,-10.27,2.51,285.14,13.27,10.93,2024-09-04 22:01:00.000,2.66,402.7,148368
2024-09-04 21:45:00.000,2.99,-10.17,2.86,286.41,15.08,10.98,2024-09-04 22:02:00.000,2.15,406.9,166631
2024-09-04 21:46:00.000,3.00,-10.08,2.95,286.58,15.68,10.93,2024-09-04 22:03:00.000,12.20,389.6,91299
2024-09-04 21:47:00.000,3.26,-10.01,2.70,288.01,14.40,10.87,2024-09-04 22:04:00.000,48.54,377.4,265986
2024-09-04 21:48:00.000,3.68,-9.85,2.86,290.49,15.23,10.90,2024-09-04 22:05:00.000,1.68,430.7,256480
2024-09-04 21:49:00.000,3.74,-9.80,2.75,290.90,14.69,10.84,2024-09-04 22:06:00.000,1.88,388.1,75852
2024-09-04 21:50:00.000,3.10,-10.07,2.46,287.09,13.15,10.82,2024-09-04 22:07:00.000,3.17,407.9,117902
2024-09-04 21:51:00.000,3.10,-9.84,3.08,287.50,16.62,10.77,2024-09-04 22:08:00.000,1.60,380.9,52842
2024-09-04 21:52:00.000,3.68,-8.75,4.48,292.79,25.27,10.50,2024-09-04 22:09:00.000,2.72,396.1,99889
2024-09-04 21:53:00.000,4.57,-6.89,6.46,303.59,38.01,10.49,2024-09-04 22:10:00.000,3.00,400.4,96650
2024-09-04 21:54:00.000,4.38,-6.90,6.47,302.42,38.35,10.43,2024-09-04 22:11:00.000,2.53,391.4,77408
2024-09-04 21:55:00.000,4.65,-5.49,7.55,310.24,46.38,10.43,2024-09-04 22:12:00.000,2.65,389.9,88549
2024-09-04 21:56:00.000,4.34,-5.28,7.81,309.47,48.80,10.38,2024-09-04 22:13:00.000,2.02,383.0,54492
2024-09-04 21:57:00.000,3.91,-6.10,6.60,302.65,42.38,9.80,2024-09-04 22:14:00.000,2.15,386.1,52673
2024-09-04 21:58:00.000,4.10,-8.34,4.87,296.18,27.65,10.49,2024-09-04 22:15:00.000,2.35,390.7,68024
2024-09-04 22:00:00.000,3.97,-8.12,5.62,296.04,31.89,10.64,2024-09-04 22:16:00.000,2.31,391.4,74589
2024-09-04 22:01:00.000,5.31,-6.60,6.61,308.82,37.97,10.75,2024-09-04 22:17:00.000,3.30,400.3,105327
2024-09-04 22:02:00.000,4.91,-8.13,5.11,301.14,28.29,10.78,2024-09-04 22:18:00.000,2.81,406.4,109364
2024-09-04 22:03:00.000,4.00,-5.65,8.33,305.29,50.28,10.83,2024-09-04 22:19:00.000,1.11,417.9,124188
2024-09-04 22:04:00.000,4.48,-5.82,8.61,307.58,49.54,11.32,2024-09-04 22:20:00.000,4.02,403.6,50056
2024-09-04 22:05:00.000,4.35,-7.61,6.81,299.73,37.85,11.10,2024-09-04 22:21:00.000,1.51,413.0,123344
2024-09-04 22:06:00.000,4.07,-8.45,5.82,295.71,31.81,11.04,2024-09-04 22:22:00.000,1.11,405.6,112533
2024-09-04 22:07:00.000,4.00,-8.95,5.31,294.10,28.42,11.15,2024-09-04 22:23:00.000,0.88,399.6,106110
2024-09-04 22:08:00.000,4.09,-9.02,5.16,294.39,27.53,11.17,2024-09-04 22:24:00.000,0.67,382.2,70563
2024-09-04 22:09:00.000,3.75,-9.28,4.89,292.00,26.03,11.14,2024-09-04 22:25:00.000,0.44,374.5,23257
2024-09-04 22:10:00.000,3.66,-9.73,3.46,290.64,18.42,10.96,2024-09-04 22:26:00.000,1.90,400.8,76887
2024-09-04 22:11:00.000,4.19,-9.39,3.76,294.04,20.09,10.94,2024-09-04 22:27:00.000,2.47,404.4,84893
2024-09-04 22:12:00.000,3.36,-9.74,3.64,289.02,19.44,10.92,2024-09-04 22:28:00.000,1.76,395.1,69391
2024-09-04 22:13:00.000,4.36,-9.33,3.67,295.06,19.61,10.94,2024-09-04 22:29:00.000,1.62,398.2,89996
2024-09-04 22:14:00.000,4.30,-9.58,3.42,294.16,18.07,11.04,2024-09-04 22:30:00.000,1.76,399.8,93846
2024-09-04 22:15:00.000,4.10,-9.72,3.20,292.88,16.89,11.02,2024-09-04 22:31:00.000,1.71,396.5,79379
2024-09-04 22:16:00.000,3.74,-9.77,3.39,290.93,17.96,10.99,2024-09-04 22:32:00.000,0.89,376.9,37628
2024-09-04 22:17:00.000,3.78,-9.78,3.17,291.12,16.81,10.96,2024-09-04 22:33:00.000,1.12,387.3,78711
2024-09-04 22:18:00.000,1.97,-5.39,9.15,290.11,57.91,10.80,2024-09-04 22:34:00.000,1.59,406.2,149200
2024-09-04 22:19:00.000,0.72,-8.22,7.87,275.00,43.63,11.40,2024-09-04 22:35:00.000,1.39,394.8,90846
2024-09-04 22:20:00.000,2.33,-7.44,8.19,287.39,46.44,11.31,2024-09-04 22:36:00.000,1.19,392.0,75034
2024-09-04 22:21:00.000,2.87,-6.96,8.43,292.41,48.23,11.31,2024-09-04 22:37:00.000,1.76,396.2,85700
2024-09-04 22:22:00.000,3.47,-6.75,8.30,297.21,47.58,11.24,2024-09-04 22:38:00.000,1.64,395.5,84165
2024-09-04 22:23:00.000,2.95,-7.15,8.25,292.44,46.85,11.31,2024-09-04 22:39:00.000,1.98,400.7,105300
2024-09-04 22:24:00.000,2.06,-8.13,7.64,284.22,42.32,11.35,2024-09-04 22:40:00.000,1.12,376.3,44745
2024-09-04 22:25:00.000,2.42,-8.30,7.21,286.23,39.86,11.26,2024-09-04 22:41:00.000,2.27,394.1,81361
2024-09-04 22:26:00.000,2.67,-9.16,5.51,286.23,30.01,11.01,2024-09-04 22:42:00.000,2.92,396.2,86026
2024-09-04 22:27:00.000,3.17,-8.68,6.22,290.06,33.94,11.14,2024-09-04 22:43:00.000,2.78,397.7,101268
2024-09-04 22:28:00.000,3.22,-9.07,5.73,289.55,30.74,11.20,2024-09-04 22:44:00.000,1.60,383.2,62833
2024-09-04 22:29:00.000,3.16,-9.33,5.25,288.73,28.04,11.16,2024-09-04 22:45:00.000,1.42,407.0,126568
2024-09-04 22:30:00.000,3.38,-9.22,5.13,290.12,27.56,11.08,2024-09-04 22:46:00.000,1.44,422.3,178117
2024-09-04 22:31:00.000,2.96,-8.90,5.84,288.41,31.93,11.05,2024-09-04 22:47:00.000,1.22,420.8,175647
2024-09-04 22:32:00.000,2.68,-8.45,6.91,287.62,37.95,11.24,2024-09-04 22:48:00.000,1.19,419.9,160423
2024-09-04 22:33:00.000,2.67,-8.28,7.27,287.89,39.89,11.33,2024-09-04 22:49:00.000,1.66,409.3,115683
2024-09-04 22:34:00.000,3.06,-8.51,6.86,289.79,37.18,11.36,2024-09-04 22:50:00.000,2.41,412.3,124935
2024-09-04 22:35:00.000,2.72,-8.62,7.00,287.52,37.74,11.43,2024-09-04 22:51:00.000,1.10,410.4,182612
2024-09-04 22:36:00.000,2.84,-8.94,6.43,287.65,34.42,11.37,2024-09-04 22:52:00.000,1.12,412.1,176320
2024-09-04 22:37:00.000,2.97,-9.24,5.89,287.82,31.27,11.35,2024-09-04 22:53:00.000,1.03,395.3,103427
2024-09-04 22:38:00.000,2.95,-9.15,5.63,287.85,30.37,11.14,2024-09-04 22:54:00.000,0.33,380.7,47896
2024-09-04 22:39:00.000,3.27,-9.32,4.78,289.35,25.85,10.97,2024-09-04 22:55:00.000,0.40,404.5,250991
2024-09-04 22:40:00.000,3.28,-9.53,4.51,288.97,24.14,11.04,2024-09-04 22:56:00.000,1.65,402.9,78048
2024-09-04 22:41:00.000,2.88,-9.71,4.26,286.52,22.79,10.99,2024-09-04 22:57:00.000,2.22,413.7,94655
2024-09-04 22:42:00.000,3.87,-9.14,4.82,292.95,25.93,11.03,2024-09-04 22:58:00.000,0.77,380.5,45522
2024-09-04 22:43:00.000,4.49,-8.08,6.11,299.06,33.45,11.08,2024-09-04 22:59:00.000,0.41,417.2,369953
2024-09-04 22:44:00.000,4.36,-6.00,7.60,306.04,45.69,10.62,2024-09-04 23:00:00.000,2.45,407.2,196688
2024-09-04 22:45:00.000,6.18,-0.27,8.75,357.48,54.77,10.72,2024-09-04 23:01:00.000,2.81,395.4,70252
2024-09-04 22:46:00.000,5.48,-1.80,8.89,341.77,57.05,10.60,2024-09-04 23:02:00.000,3.32,401.1,95451
2024-09-04 22:47:00.000,4.71,-0.32,9.10,356.11,62.57,10.25,2024-09-04 23:03:00.000,3.96,407.0,103352
